data_movimento,codigo_filial,codigo_produto,cc_venda_bruta
2021-04-04,008,1005,122.91
2021-04-18,008,1005,336.4
2021-04-03,008,1003,247.26
2021-04-16,008,1020,81.49
2021-04-04,008,1011,203.63
2021-04-07,008,1010,67.64
2021-04-28,008,1018,73.45
2021-04-23,008,1008,330.46
2021-04-02,008,1006,30.32
2021-04-26,008,1015,38.83
2021-04-29,008,1000,357.92
2021-04-27,008,1002,158.52
2021-04-27,008,1014,113.78
2021-04-11,008,1006,29.19
2021-04-29,008,1003,272.44
2021-04-01,008,1016,101.99
2021-04-05,008,1022,110.03
2021-04-16,008,1019,258.78
2021-04-28,008,1014,293.22
2021-04-21,008,1019,165.69
2021-05-16,008,1015,193.84
2021-05-17,008,1023,43.09
2021-05-29,008,1014,29.48
2021-05-19,008,1006,267.09
2021-05-18,008,1023,122.78
2021-05-14,008,1006,182.97
2021-05-28,008,1001,198.31
2021-05-01,008,1002,216.24
2021-05-27,008,1019,132.68
2021-05-05,008,1013,56.92
2021-05-24,008,1006,70.2
2021-05-30,008,1013,353.01
2021-05-11,008,1000,288.88
2021-05-10,008,1024,293.44
2021-05-30,008,1016,298.11
2021-05-25,008,1004,224.48
2021-05-25,008,1010,383.31
2021-05-25,008,1021,75.1
2021-05-29,008,1022,122.28
2021-05-15,008,1015,184.3
2021-05-06,008,1017,132.29
2021-05-28,008,1016,69.43
2021-05-10,008,1008,59.53
2021-05-28,008,1011,201.08
2021-05-10,008,1020,160.36
2021-05-05,008,1022,263.32
2021-05-14,008,1024,279.99
2021-05-24,008,1004,141.01
2021-05-16,008,1016,206.1
2021-05-04,008,1022,91.17
2021-05-18,008,1015,197.1
2021-05-12,008,1015,192.53
2021-05-22,008,1024,237.77
2021-05-07,008,1022,93.68
2021-05-11,008,1009,103.09
2021-05-14,008,1019,128.56
2021-05-08,008,1004,195.84
2021-05-29,008,1022,267.49
2021-05-12,008,1009,27.99
2021-05-23,008,1000,245.79
2021-05-22,008,1023,317.74
2021-05-04,008,1006,340.47
2021-06-12,008,1011,212.12
2021-06-22,008,1020,313.68
2021-06-24,008,1024,31.37
2021-06-22,008,1007,61.32
2021-06-01,008,1023,170.75
2021-06-24,008,1002,97.52
2021-06-23,008,1017,198.06
2021-06-18,008,1022,235.19
2021-06-23,008,1024,62.54
2021-06-14,008,1018,100.9
2021-06-19,008,1014,231.82
2021-06-22,008,1015,88.32
2021-06-25,008,1014,201.23
2021-06-21,008,1000,55.52
2021-06-03,008,1013,155.18
2021-06-27,008,1023,213.7
2021-06-05,008,1009,285.22
2021-06-23,008,1000,30.78
2021-06-04,008,1021,287.53
2021-06-22,008,1014,258.05
2021-06-30,008,1022,57.43
2021-06-30,008,1016,126.44
2021-06-12,008,1008,335.72
2021-06-05,008,1002,267.3
2021-06-16,008,1021,325.49
2021-06-01,008,1014,134.82
2021-06-02,008,1002,291.5
2021-06-24,008,1006,110.36
2021-07-15,008,1021,41.31
2021-07-26,008,1003,206.22
2021-07-01,008,1017,20.39
2021-07-21,008,1001,46.14
2021-07-23,008,1012,107.26
2021-07-22,008,1006,127.58
2021-07-13,008,1023,99.39
2021-07-13,008,1023,256.03
2021-07-10,008,1021,209.01
2021-07-09,008,1013,88.69
2021-07-01,008,1008,276.76
2021-07-11,008,1015,209.06
2021-07-26,008,1024,305.46
2021-07-01,008,1013,79.57
2021-07-08,008,1000,216.04
2021-07-17,008,1002,332.19
2021-07-07,008,1018,261.23
2021-07-02,008,1007,37.27
2021-07-14,008,1017,82.92
2021-07-04,008,1000,359.06
2021-07-30,008,1022,422.89
2021-07-11,008,1016,244.31
2021-07-25,008,1018,207.82
2021-07-28,008,1019,31.62
2021-07-06,008,1023,216.19
2021-07-20,008,1009,136.49
2021-07-14,008,1019,134.15
2021-07-16,008,1017,165.14
2021-07-12,008,1022,148.73
2021-07-27,008,1009,161.81
2021-07-31,008,1000,154.22
2021-07-05,008,1023,101.38
2021-07-08,008,1015,304.19
2021-07-10,008,1017,147.35
2021-07-02,008,1018,74.99
2021-07-05,008,1005,19.24
2021-07-14,008,1021,323.62
2021-07-07,008,1020,127.53
2021-07-06,008,1005,333.46
2021-07-20,008,1020,274.15
2021-07-06,008,1007,366.27
2021-07-03,008,1002,92.04
2021-07-11,008,1005,353.4
2021-07-18,008,1012,186.97
2021-07-24,008,1023,26.29
2021-07-14,008,1009,298.14
2021-07-06,008,1018,355.52
2021-07-15,008,1020,203.88
2021-07-05,008,1011,102.0
2021-07-14,008,1013,171.96
2021-07-13,008,1015,320.42
2021-07-29,008,1017,82.48
2021-07-10,008,1003,280.78
2021-07-07,008,1007,83.22
2021-07-06,008,1004,269.1
2021-08-23,008,1007,144.59
2021-08-06,008,1001,357.08
2021-08-26,008,1007,217.11
2021-08-22,008,1009,111.91
2021-08-22,008,1013,199.87
2021-08-13,008,1002,165.77
2021-08-15,008,1016,64.25
2021-08-10,008,1019,226.2
2021-08-05,008,1005,177.25
2021-08-15,008,1008,355.85
2021-08-13,008,1004,85.16
2021-08-28,008,1024,430.23
2021-08-30,008,1023,213.9
2021-08-08,008,1015,283.27
2021-08-04,008,1003,235.66
2021-08-09,008,1021,301.23
2021-08-16,008,1007,31.64
2021-08-27,008,1010,312.59
2021-08-23,008,1003,116.16
2021-08-01,008,1007,324.17
2021-08-07,008,1019,109.19
2021-08-19,008,1012,48.4
2021-08-28,008,1009,243.54
2021-08-10,008,1007,105.02
2021-08-02,008,1011,297.72
2021-08-03,008,1006,80.9
2021-08-31,008,1014,260.15
2021-08-08,008,1023,293.71
2021-08-23,008,1008,88.68
2021-08-29,008,1017,150.76
2021-08-01,008,1011,286.04
2021-08-31,008,1024,244.91
2021-08-07,008,1012,212.29
2021-08-05,008,1002,190.97
2021-08-19,008,1001,197.21
2021-08-08,008,1019,294.19
2021-08-19,008,1020,29.05
2021-08-07,008,1005,119.89
2021-08-08,008,1021,205.06
2021-08-28,008,1009,133.56
2021-08-25,008,1024,179.06
2021-08-11,008,1001,278.08
2021-08-16,008,1001,211.98
2021-09-10,008,1022,56.25
2021-09-26,008,1021,31.4
2021-09-27,008,1015,268.2
2021-09-02,008,1016,265.5
2021-09-02,008,1019,395.45
2021-09-26,008,1011,288.76
2021-09-28,008,1021,312.57
2021-09-24,008,1004,218.51
2021-09-15,008,1016,64.91
2021-09-21,008,1000,24.62
2021-09-18,008,1009,119.73
2021-09-08,008,1020,344.23
2021-09-09,008,1004,269.67
2021-09-28,008,1022,365.27
2021-09-02,008,1013,351.23
2021-09-05,008,1004,142.4
2021-09-01,008,1017,295.39
2021-09-13,008,1023,101.79
2021-09-05,008,1024,323.09
2021-09-06,008,1017,54.42
2021-09-30,008,1022,126.15
2021-09-02,008,1020,349.37
2021-09-06,008,1004,175.73
2021-09-22,008,1018,295.67
2021-09-25,008,1012,340.85
2021-09-09,008,1017,180.13
2021-09-12,008,1023,189.98
2021-09-17,008,1001,156.02
2021-09-10,008,1004,313.84
2021-09-06,008,1023,362.23
2021-09-07,008,1014,172.16
2021-09-29,008,1021,303.27
2021-09-17,008,1000,268.98
2021-09-02,008,1015,44.26
2021-09-28,008,1007,286.98
2021-09-10,008,1013,253.04
2021-09-28,008,1007,172.96
2021-09-18,008,1009,309.08
2021-09-30,008,1024,250.28
2021-09-14,008,1023,357.37
2021-09-10,008,1015,307.92
2021-09-09,008,1023,46.68
2021-09-28,008,1018,157.89
2021-09-29,008,1005,449.92
2021-09-23,008,1001,85.21
2021-09-29,008,1023,127.44
2021-09-04,008,1010,124.41
2021-10-16,008,1007,68.9
2021-10-23,008,1024,254.62
2021-10-09,008,1000,200.69
2021-10-04,008,1006,299.14
2021-10-25,008,1010,125.82
2021-10-18,008,1016,124.45
2021-10-30,008,1007,155.44
2021-10-09,008,1001,68.48
2021-10-18,008,1002,37.27
2021-10-08,008,1002,295.88
2021-10-06,008,1021,414.11
2021-10-26,008,1020,277.59
2021-10-05,008,1003,168.67
2021-10-21,008,1013,328.92
2021-10-21,008,1015,44.47
2021-10-12,008,1015,267.05
2021-10-11,008,1000,85.09
2021-10-15,008,1001,53.66
2021-10-29,008,1019,80.77
2021-10-04,008,1004,76.5
2021-10-26,008,1014,241.77
2021-10-09,008,1018,201.51
2021-10-10,008,1018,165.17
2021-10-13,008,1009,34.98
2021-10-21,008,1011,324.85
2021-10-13,008,1009,122.44
2021-10-03,008,1014,129.18
2021-10-09,008,1006,254.47
2021-10-21,008,1012,22.22
2021-10-20,008,1011,189.43
2021-10-09,008,1011,377.01
2021-10-06,008,1004,241.4
2021-10-29,008,1022,280.91
2021-10-28,008,1023,251.15
2021-10-26,008,1023,123.15
2021-10-08,008,1012,219.3
2021-10-25,008,1005,314.27
2021-10-03,008,1017,189.77
2021-10-15,008,1011,191.24
2021-10-06,008,1008,230.4
2021-10-26,008,1022,257.65
2021-10-25,008,1021,190.56
2021-10-13,008,1007,162.4
2021-10-16,008,1020,223.15
2021-10-24,008,1017,172.52
2021-11-24,008,1022,438.73
2021-11-25,008,1007,480.86
2021-11-26,008,1017,163.48
2021-11-21,008,1016,51.75
2021-11-09,008,1013,133.14
2021-11-26,008,1011,389.33
2021-11-09,008,1013,137.42
2021-11-24,008,1019,446.19
2021-11-22,008,1000,87.89
2021-11-28,008,1000,517.27
2021-11-14,008,1006,401.55
2021-11-21,008,1008,153.51
2021-11-11,008,1020,150.01
2021-11-17,008,1007,35.82
2021-11-01,008,1016,148.86
2021-11-19,008,1021,143.58
2021-11-07,008,1002,551.18
2021-11-05,008,1022,521.33
2021-11-10,008,1006,169.46
2021-11-24,008,1019,270.19
2021-11-14,008,1018,94.95
2021-11-05,008,1017,278.62
2021-11-17,008,1021,75.28
2021-11-11,008,1000,457.26
2021-11-14,008,1003,482.11
2021-11-28,008,1015,63.94
2021-11-24,008,1013,54.13
2021-11-22,008,1011,130.84
2021-11-07,008,1012,405.09
2021-11-28,008,1007,370.18
2021-11-24,008,1007,222.18
2021-11-29,008,1003,437.58
2021-11-25,008,1014,182.73
2021-11-17,008,1008,348.14
2021-11-20,008,1004,250.89
2021-11-02,008,1002,365.59
2021-11-14,008,1002,331.33
2021-11-28,008,1017,70.55
2021-11-07,008,1011,360.33
2021-11-02,008,1008,191.6
2021-11-08,008,1009,600.52
2021-11-25,008,1017,364.21
2021-11-03,008,1001,298.9
2021-11-28,008,1003,467.1
2021-11-14,008,1013,509.54
2021-11-03,008,1012,226.6
2021-11-05,008,1010,348.84
2021-11-18,008,1024,211.77
2021-11-02,008,1020,441.91
2021-11-01,008,1000,278.88
2021-11-29,008,1017,333.24
2021-11-11,008,1008,543.71
2021-11-02,008,1003,136.98
2021-11-24,008,1022,165.05
2021-11-22,008,1006,35.73
2021-11-21,008,1021,152.34
2021-11-02,008,1019,105.26
2021-11-26,008,1010,201.61
2021-11-01,008,1015,500.34
2021-11-10,008,1013,178.6
2021-11-12,008,1001,241.39
2021-11-21,008,1019,549.87
2021-12-21,008,1002,70.6
2021-12-08,008,1011,352.19
2021-12-27,008,1005,176.69
2021-12-19,008,1018,463.25
2021-12-09,008,1022,370.5
2021-12-05,008,1004,192.43
2021-12-04,008,1007,375.69
2021-12-21,008,1011,364.45
2021-12-22,008,1020,344.04
2021-12-21,008,1023,435.91
2021-12-20,008,1023,156.08
2021-12-14,008,1008,131.37
2021-12-15,008,1018,394.1
2021-12-13,008,1002,433.54
2021-12-13,008,1024,188.46
2021-12-09,008,1019,256.98
2021-12-22,008,1022,278.98
2021-12-30,008,1015,360.81
2021-12-12,008,1020,513.27
2021-12-29,008,1008,233.7
2021-12-08,008,1023,280.5
2021-12-20,008,1024,246.52
2021-12-20,008,1020,243.63
2021-12-25,008,1007,303.06
2021-12-21,008,1014,180.82
2021-12-27,008,1014,362.71
2021-12-25,008,1001,210.28
2021-12-28,008,1002,65.52
2021-12-25,008,1004,373.58
2021-12-30,008,1017,100.47
2021-12-20,008,1003,109.84
2021-12-13,008,1014,279.28
2021-12-17,008,1008,447.49
2021-12-22,008,1010,136.8
2021-12-16,008,1022,89.53
2021-12-18,008,1005,355.04
2021-12-17,008,1021,456.2
2021-12-24,008,1001,217.7
2021-12-24,008,1003,232.5
2021-12-14,008,1000,420.01
2021-12-21,008,1014,416.48
2021-12-30,008,1001,234.35
2021-12-21,008,1001,483.61
2021-12-22,008,1017,155.2
2021-12-07,008,1016,415.15
2021-12-16,008,1007,233.56
2021-12-23,008,1007,58.17
2021-12-13,008,1015,269.83
2021-12-30,008,1010,240.52
2021-12-04,008,1001,375.66
2022-01-08,008,1007,248.6
2022-01-11,008,1024,231.46
2022-01-21,008,1012,359.41
2022-01-11,008,1017,43.78
2022-01-04,008,1002,222.39
2022-01-12,008,1013,158.82
2022-01-24,008,1000,68.88
2022-01-02,008,1020,272.54
2022-01-18,008,1023,355.24
2022-01-11,008,1000,100.65
2022-01-21,008,1014,78.77
2022-01-23,008,1019,447.01
2022-01-01,008,1023,342.45
2022-01-03,008,1021,188.55
2022-01-30,008,1005,381.08
2022-01-27,008,1004,262.22
2022-01-13,008,1010,318.76
2022-01-27,008,1010,28.27
2022-01-01,008,1014,180.66
2022-01-25,008,1008,365.38
2022-01-28,008,1000,29.64
2022-01-26,008,1015,48.65
2022-01-20,008,1003,191.78
2022-01-04,008,1011,181.32
2022-01-29,008,1005,306.73
2022-01-26,008,1002,402.76
2022-01-23,008,1017,329.84
2022-01-11,008,1020,229.26
2022-01-08,008,1005,26.23
2022-01-09,008,1006,328.71
2022-01-04,008,1011,323.22
2022-01-03,008,1011,382.84
2022-01-20,008,1020,198.73
2022-01-21,008,1001,127.43
2022-01-24,008,1013,142.44
2022-01-14,008,1003,281.22
2022-01-22,008,1016,147.84
2022-01-15,008,1009,309.52
2022-01-03,008,1013,104.12
2022-01-26,008,1009,373.34
2022-01-09,008,1009,337.76
2022-01-30,008,1016,441.72
2022-01-14,008,1018,143.42
2022-01-16,008,1006,225.31
2022-01-12,008,1010,109.41
2022-01-11,008,1012,283.12
2022-01-02,008,1003,48.11
2022-01-30,008,1021,288.1
2022-01-04,008,1007,259.35
2022-01-08,008,1001,221.39
2022-01-06,008,1019,166.5
2022-01-24,008,1003,233.59
2022-01-30,008,1002,164.74
2022-01-05,008,1016,221.8
2022-01-11,008,1024,71.15
2022-02-18,008,1010,67.45
2022-02-13,008,1003,367.19
2022-02-11,008,1000,307.51
2022-02-27,008,1011,98.61
2022-02-14,008,1013,116.72
2022-02-04,008,1017,379.98
2022-02-18,008,1016,111.93
2022-02-22,008,1018,50.46
2022-02-04,008,1000,349.78
2022-02-27,008,1018,423.32
2022-02-12,008,1022,117.06
2022-02-17,008,1013,313.35
2022-02-17,008,1015,40.47
2022-02-23,008,1022,372.33
2022-02-06,008,1005,338.55
2022-02-12,008,1008,370.97
2022-02-25,008,1018,85.94
2022-02-28,008,1008,100.09
2022-02-07,008,1023,40.88
2022-02-04,008,1010,30.03
2022-02-07,008,1016,92.23
2022-02-25,008,1004,323.19
2022-02-12,008,1024,175.49
2022-02-16,008,1018,44.5
2022-02-12,008,1015,277.2
2022-02-08,008,1012,261.26
2022-02-05,008,1008,133.59
2022-02-16,008,1021,257.6
2022-02-23,008,1007,271.53
2022-02-18,008,1009,335.65
2022-02-13,008,1015,364.65
2022-02-05,008,1003,48.11
2022-02-10,008,1013,185.71
2022-02-06,008,1018,329.03
2022-02-06,008,1012,360.82
2022-02-02,008,1006,72.57
2022-02-18,008,1021,414.2
2022-02-05,008,1001,60.96
2022-02-25,008,1010,357.96
2022-02-26,008,1017,126.78
2022-02-19,008,1024,290.87
2022-02-18,008,1010,96.95
2022-02-20,008,1016,219.45
2022-02-24,008,1022,445.37
2022-02-27,008,1014,269.91
2022-02-09,008,1014,111.8
2022-02-27,008,1013,312.53
2022-02-12,008,1009,100.06
2022-02-19,008,1009,116.97
2022-02-22,008,1020,106.23
2022-02-11,008,1020,32.02
2022-02-08,008,1018,383.57
2022-02-07,008,1007,21.59
2022-02-21,008,1004,92.76
2022-02-08,008,1004,351.76
2022-02-09,008,1005,122.86
2022-02-19,008,1006,150.51
2022-02-17,008,1014,55.18
2022-02-01,008,1022,168.19
2022-02-05,008,1004,229.64
2022-02-12,008,1010,213.32
2022-02-26,008,1007,289.06
2022-02-20,008,1023,340.23
2022-02-24,008,1023,306.8
2022-02-12,008,1016,182.22
2022-02-24,008,1016,134.82
2022-02-14,008,1023,72.48
2022-03-13,008,1001,174.15
2022-03-26,008,1002,171.14
2022-03-05,008,1006,325.34
2022-03-20,008,1023,121.38
2022-03-25,008,1019,295.25
2022-03-04,008,1003,233.78
2022-03-21,008,1014,219.23
2022-03-31,008,1016,53.01
2022-03-13,008,1023,308.4
2022-03-10,008,1006,393.54
2022-03-09,008,1015,319.63
2022-03-20,008,1021,376.19
2022-03-12,008,1010,278.78
2022-03-03,008,1024,83.44
2022-03-01,008,1000,62.14
2022-03-07,008,1024,76.58
2022-03-20,008,1001,264.86
2022-03-27,008,1001,50.85
2022-03-18,008,1016,86.8
2022-03-01,008,1014,28.4
2022-03-31,008,1022,340.78
2022-03-04,008,1002,419.39
2022-03-30,008,1002,379.39
2022-03-06,008,1011,284.64
2022-03-15,008,1011,375.51
2022-03-30,008,1004,311.85
2022-03-05,008,1019,78.44
2022-03-18,008,1003,342.62
2022-03-17,008,1011,201.43
2022-03-29,008,1007,156.75
2022-04-27,008,1005,175.92
2022-04-27,008,1005,112.26
2022-04-11,008,1013,86.53
2022-04-05,008,1002,132.72
2022-04-26,008,1009,313.38
2022-04-29,008,1016,101.25
2022-04-25,008,1008,40.55
2022-04-28,008,1017,250.16
2022-04-05,008,1001,397.34
2022-04-25,008,1021,137.48
2022-04-26,008,1007,136.33
2022-04-28,008,1014,175.88
2022-04-23,008,1003,312.55
2022-04-08,008,1004,173.42
2022-04-30,008,1023,192.3
2022-04-07,008,1010,282.52
2022-04-19,008,1020,157.55
2022-04-24,008,1001,331.34
2022-04-26,008,1000,233.3
2022-04-12,008,1008,109.0
2022-04-14,008,1005,79.74
2022-04-28,008,1005,53.86
2022-04-05,008,1014,60.51
2022-04-14,008,1003,215.81
2022-04-27,008,1013,311.42
2022-04-21,008,1016,264.15
2022-04-03,008,1018,209.98
2022-04-28,008,1021,172.23
2022-04-30,008,1022,27.16
2022-04-02,008,1000,75.32
2022-04-10,008,1020,248.03
2022-04-29,008,1021,199.37
2022-04-16,008,1000,25.84
2022-04-12,008,1020,288.06
2022-04-14,008,1015,47.67
2022-04-04,008,1005,219.36
2022-04-13,008,1024,179.36
2022-04-12,008,1021,78.3
2022-04-07,008,1023,40.72
2022-04-21,008,1017,384.36
2022-04-18,008,1016,198.86
2022-04-07,008,1013,146.92
2022-04-07,008,1009,133.42
2022-04-20,008,1010,200.42
2022-04-14,008,1020,354.03
2022-04-17,008,1005,266.07
2022-04-14,008,1018,150.45
2022-04-23,008,1019,353.97
2022-04-22,008,1000,278.72
2022-04-13,008,1013,315.43
2022-04-26,008,1019,249.67
2022-04-13,008,1013,402.54
2022-04-30,008,1021,35.81
2022-04-12,008,1023,33.75
2022-05-30,008,1014,315.72
2022-05-12,008,1004,113.81
2022-05-01,008,1009,207.56
2022-05-03,008,1003,150.99
2022-05-11,008,1023,195.47
2022-05-13,008,1022,294.8
2022-05-25,008,1004,259.1
2022-05-24,008,1001,202.38
2022-05-11,008,1011,390.8
2022-05-16,008,1022,55.63
2022-05-01,008,1009,158.55
2022-05-28,008,1024,367.15
2022-05-14,008,1018,249.51
2022-05-27,008,1009,107.22
2022-05-18,008,1022,132.56
2022-05-10,008,1000,382.84
2022-05-20,008,1018,201.13
2022-05-24,008,1018,302.84
2022-05-13,008,1000,269.93
2022-05-09,008,1008,83.09
2022-05-01,008,1012,170.29
2022-05-10,008,1004,56.45
2022-05-26,008,1021,289.0
2022-05-31,008,1013,69.64
2022-05-19,008,1024,225.32
2022-05-14,008,1014,29.83
2022-05-02,008,1019,120.75
2022-05-28,008,1001,111.31
2022-05-19,008,1016,43.33
2022-05-09,008,1021,402.52
2022-05-23,008,1007,227.41
2022-06-05,008,1012,109.12
2022-06-13,008,1007,255.87
2022-06-17,008,1012,108.81
2022-06-14,008,1010,94.81
2022-06-07,008,1003,471.05
2022-06-29,008,1002,386.78
2022-06-14,008,1007,319.25
2022-06-16,008,1005,183.45
2022-06-13,008,1006,80.26
2022-06-09,008,1024,316.56
2022-06-25,008,1013,323.51
2022-06-13,008,1016,282.97
2022-06-05,008,1011,134.94
2022-06-13,008,1014,252.56
2022-06-28,008,1022,26.01
2022-06-17,008,1020,160.45
2022-06-07,008,1003,143.82
2022-06-01,008,1014,223.24
2022-06-16,008,1005,149.26
2022-06-01,008,1023,296.56
2022-06-15,008,1016,171.22
2022-06-14,008,1012,217.13
2022-06-25,008,1021,292.35
2022-06-18,008,1013,324.85
2022-06-24,008,1014,257.27
2022-06-30,008,1002,296.01
2022-06-25,008,1010,55.47
2022-06-26,008,1006,268.61
2022-06-18,008,1023,252.93
2022-06-06,008,1010,118.12
2022-06-07,008,1019,143.41
2022-06-12,008,1014,67.25
2022-07-19,008,1005,191.95
2022-07-10,008,1003,179.46
2022-07-12,008,1002,198.04
2022-07-03,008,1005,125.09
2022-07-22,008,1018,33.06
2022-07-12,008,1013,320.42
2022-07-21,008,1001,373.03
2022-07-14,008,1016,320.1
2022-07-28,008,1006,52.42
2022-07-24,008,1023,294.61
2022-07-04,008,1016,36.36
2022-07-22,008,1016,141.2
2022-07-04,008,1008,389.71
2022-07-01,008,1001,271.87
2022-07-18,008,1018,181.81
2022-07-22,008,1023,358.74
2022-07-21,008,1000,278.27
2022-07-01,008,1015,18.95
2022-07-13,008,1019,400.35
2022-07-22,008,1006,81.22
2022-07-27,008,1008,103.73
2022-07-11,008,1019,125.2
2022-07-30,008,1000,59.63
2022-07-17,008,1002,334.93
2022-07-15,008,1003,285.53
2022-07-20,008,1019,328.85
2022-07-08,008,1019,261.74
2022-07-19,008,1017,27.92
2022-07-14,008,1024,338.34
2022-07-20,008,1024,242.34
2022-07-26,008,1007,253.56
2022-07-26,008,1009,323.47
2022-07-19,008,1004,336.3
2022-07-17,008,1000,209.13
2022-07-24,008,1009,331.58
2022-07-16,008,1020,373.07
2022-07-18,008,1018,139.92
2022-07-05,008,1014,338.68
2022-07-08,008,1010,326.42
2022-07-12,008,1016,26.89
2022-07-09,008,1001,53.56
2022-07-22,008,1022,274.6
2022-07-21,008,1015,287.1
2022-07-28,008,1002,279.77
2022-07-17,008,1004,203.7
2022-07-02,008,1023,275.91
2022-07-23,008,1005,312.0
2022-07-24,008,1007,268.27
2022-07-26,008,1006,366.78
2022-07-31,008,1021,359.76
2022-07-24,008,1011,176.37
2022-07-01,008,1001,131.26
2022-07-10,008,1016,402.83
2022-07-25,008,1003,359.33
2022-07-01,008,1021,76.02
2022-07-24,008,1006,217.51
2022-07-16,008,1023,397.92
2022-07-27,008,1004,81.35
2022-07-07,008,1001,384.14
2022-07-28,008,1007,182.42
2022-07-04,008,1012,80.73
2022-07-14,008,1000,282.62
2022-07-21,008,1015,108.41
2022-07-28,008,1014,46.42
2022-07-15,008,1010,289.11
2022-07-02,008,1011,286.93
2022-08-19,008,1016,334.83
2022-08-03,008,1021,61.32
2022-08-29,008,1001,442.8
2022-08-27,008,1003,163.84
2022-08-14,008,1011,42.17
2022-08-30,008,1024,378.09
2022-08-20,008,1003,233.54
2022-08-18,008,1023,182.08
2022-08-19,008,1006,435.81
2022-08-24,008,1012,120.34
2022-08-13,008,1005,187.09
2022-08-20,008,1000,71.52
2022-08-17,008,1006,171.44
2022-08-13,008,1018,72.88
2022-08-22,008,1021,256.41
2022-08-27,008,1014,109.56
2022-08-15,008,1022,204.25
2022-08-02,008,1022,117.24
2022-08-03,008,1013,243.76
2022-08-26,008,1017,261.42
2022-08-13,008,1007,388.54
2022-08-01,008,1001,302.08
2022-08-30,008,1001,99.72
2022-08-05,008,1023,144.36
2022-08-25,008,1001,160.47
2022-08-16,008,1012,118.45
2022-08-28,008,1005,131.53
2022-08-18,008,1011,318.37
2022-08-18,008,1016,26.92
2022-08-08,008,1015,132.49
2022-08-24,008,1016,278.61
2022-08-03,008,1013,186.61
2022-08-31,008,1005,105.25
2022-08-05,008,1014,248.54
2022-08-28,008,1013,28.96
2022-08-25,008,1021,82.85
2022-08-04,008,1003,351.93
2022-08-19,008,1020,250.52
2022-08-13,008,1023,263.45
2022-08-23,008,1021,105.39
2022-08-02,008,1016,119.59
2022-08-08,008,1020,160.73
2022-08-02,008,1005,197.61
2022-08-20,008,1002,183.96
2022-08-01,008,1011,346.91
2022-08-28,008,1005,33.52
2022-08-24,008,1016,183.6
2022-08-11,008,1018,186.76
2022-08-27,008,1001,151.07
2022-08-03,008,1020,296.29
2022-09-14,008,1015,163.84
2022-09-08,008,1020,225.15
2022-09-23,008,1012,55.67
2022-09-20,008,1024,329.39
2022-09-17,008,1007,47.07
2022-09-25,008,1023,159.59
2022-09-02,008,1013,185.15
2022-09-28,008,1024,254.37
2022-09-21,008,1004,225.89
2022-09-22,008,1004,352.47
2022-09-30,008,1014,215.6
2022-09-25,008,1002,271.52
2022-09-12,008,1022,23.23
2022-09-29,008,1023,323.4
2022-09-03,008,1020,57.39
2022-09-13,008,1009,79.84
2022-09-11,008,1015,121.69
2022-09-26,008,1004,257.06
2022-09-05,008,1006,33.65
2022-09-02,008,1012,390.36
2022-09-23,008,1009,156.69
2022-09-17,008,1009,384.41
2022-09-23,008,1005,252.46
2022-09-30,008,1022,60.74
2022-09-29,008,1008,193.72
2022-09-25,008,1024,284.46
2022-09-16,008,1003,123.85
2022-09-16,008,1020,267.39
2022-09-07,008,1019,279.03
2022-09-16,008,1006,144.92
2022-09-20,008,1001,424.45
2022-10-28,008,1022,37.63
2022-10-25,008,1012,317.82
2022-10-21,008,1021,251.07
2022-10-21,008,1022,92.2
